feature,target,owner,owner_kind,stimulus,directive,detail,status,span_kind,file,line,match_on,arm,nesting,conditions,source,generate
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,31,,,0,,"not(valid_vm_src_overlap(vm, vs1, SEW)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,32,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,33,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,33,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,47,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,47,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VV,VCLMUL_VV,execute,instruction,generate any legal form of this instruction,VCLMUL_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,50,,,0,,},opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/vector_crypto/zvbc_insts.sail,61,,,0,,<-> 0b001100 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b110 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/vector_crypto/zvbc_insts.sail,61,,,0,,<-> 0b001100 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b110 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,T,extensions/vector_crypto/zvbc_insts.sail,61,,,0,,<-> 0b001100 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b110 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,B,extensions/vector_crypto/zvbc_insts.sail,62,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,62,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,65,,,0,,"<-> ""vclmul.vx"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ reg_name(rs1) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,67,,,0,,"function clause execute VCLMUL_VX(vm, vs2, rs1, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,72,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,72,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,73,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,73,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,74,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,74,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,75,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,75,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,76,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,77,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,77,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,91,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,91,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMUL_VX,VCLMUL_VX,execute,instruction,generate any legal form of this instruction,VCLMUL_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,94,,,0,,},opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/vector_crypto/zvbc_insts.sail,105,,,0,,<-> 0b001101 @ vm @ encdec_vreg(vs2) @ encdec_vreg(vs1) @ 0b010 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/vector_crypto/zvbc_insts.sail,105,,,0,,<-> 0b001101 @ vm @ encdec_vreg(vs2) @ encdec_vreg(vs1) @ 0b010 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,T,extensions/vector_crypto/zvbc_insts.sail,105,,,0,,<-> 0b001101 @ vm @ encdec_vreg(vs2) @ encdec_vreg(vs1) @ 0b010 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,B,extensions/vector_crypto/zvbc_insts.sail,106,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,106,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,109,,,0,,"<-> ""vclmulh.vv"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ vreg_name(vs1) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,111,,,0,,"function clause execute VCLMULH_VV(vm, vs2, vs1, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,116,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,116,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,117,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,117,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,118,,,0,,"not(valid_reg_group(vs1, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,118,,,0,,"not(valid_reg_group(vs1, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,119,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,119,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,120,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,120,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,121,,,0,,"not(valid_vm_src_overlap(vm, vs1, SEW)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,121,,,0,,"not(valid_vm_src_overlap(vm, vs1, SEW)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,122,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,123,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,123,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,B,extensions/vector_crypto/zvbc_insts.sail,137,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,137,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VV,VCLMULH_VV,execute,instruction,generate any legal form of this instruction,VCLMULH_VV body,todo,T,extensions/vector_crypto/zvbc_insts.sail,140,,,0,,},opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/vector_crypto/zvbc_insts.sail,151,,,0,,<-> 0b001101 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b110 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/vector_crypto/zvbc_insts.sail,151,,,0,,<-> 0b001101 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b110 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,T,extensions/vector_crypto/zvbc_insts.sail,151,,,0,,<-> 0b001101 @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b110 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,B,extensions/vector_crypto/zvbc_insts.sail,152,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,152,,,0,,when currentlyEnabled(Ext_Zvbc) & get_sew() == 64,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,assembly,assembly,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zvbc,todo,T,extensions/vector_crypto/zvbc_insts.sail,155,,,0,,"<-> ""vclmulh.vx"" ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ reg_name(rs1) ^ maybe_vmask(vm)",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,157,,,0,,"function clause execute VCLMULH_VX(vm, vs2, rs1, vd) = {",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,162,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,162,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,163,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,163,,,0,,"illegal_normal(vd, vm) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,164,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,164,,,0,,"not(valid_reg_group(vs2, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,165,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,B,extensions/vector_crypto/zvbc_insts.sail,165,,,0,,"not(valid_reg_group(vd, LMUL_pow)) |",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,instruction,generate any legal form of this instruction,VCLMULH_VX body,todo,T,extensions/vector_crypto/zvbc_insts.sail,166,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW))",opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
vector_crypto,VCLMULH_VX,VCLMULH_VX,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/vector_crypto/zvbc_insts.sail,167,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
